,rhs,lhs,supp,conf,lift,conv
52,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Branca')",0.2924925286318872,0.8025138404305667,1.08423659551538,1.3157130996835729
53,"('Apgar saudável (>7)', 'Consultas: 7+')","('Branca',)",0.2924925286318872,0.7953618255994066,1.0847801281051563,1.3037598910720989
54,"('Apgar saudável (>7)',)","('Branca', 'Ocupação: 0')",0.36447038530196363,0.9910879856884176,1.0010833583702214,1.1203476969677697
55,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Branca')",0.36447038530196363,1.0,1.0,0.0
56,"('Apgar saudável (>7)', 'Ocupação: 0')","('Branca',)",0.36447038530196363,0.9910879856884176,1.0010833583702214,1.1203476969677697
57,"('Apgar saudável (>7)',)","('Branca', 'Peso saudável (>2500)')",0.25018753635397234,0.9914790792318453,1.0014783961908238,1.1717694518670732
58,"('Apgar saudável (>7)',)","('Branca', 'Sem anomalias')",0.36447038530196363,0.9910879856884176,1.0010833583702214,1.1203476969677697
59,"('Sem anomalias',)","('Apgar saudável (>7)', 'Branca')",0.36447038530196363,1.0,1.0,0.0
60,"('Apgar saudável (>7)', 'Sem anomalias')","('Branca',)",0.36447038530196363,0.9910879856884176,1.0010833583702214,1.1203476969677697
61,"('Apgar saudável (>7)',)","('Casada', 'Cesáreo')",0.2813927833604108,0.9914910458098347,1.001490483454775,1.1734173710555043
62,"('Apgar saudável (>7)',)","('Casada', 'Consultas: 7+')",0.3206771366107066,0.9907911208061178,1.0007834995305964,1.08423126584988
63,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Casada')",0.3206771366107066,0.8322661919188764,1.1244335200555904,1.5490921591230837
64,"('Apgar saudável (>7)', 'Consultas: 7+')","('Casada',)",0.3206771366107066,0.8246082749657015,1.1246688505319349,1.5211609538371114
65,"('Apgar saudável (>7)',)","('Casada', 'Ocupação: 0')",0.38530597508875386,0.9907987167717112,1.0007911721034217,1.0851263347539983
66,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Casada')",0.38530597508875386,1.0,1.0,0.0
67,"('Apgar saudável (>7)', 'Ocupação: 0')","('Casada',)",0.38530597508875386,0.9907987167717112,1.0007911721034217,1.0851263347539983
68,"('Apgar saudável (>7)',)","('Casada', 'Peso saudável (>2500)')",0.26896925206089417,0.9909403957849933,1.0009342799853402,1.102096128110966
69,"('Apgar saudável (>7)',)","('Casada', 'Sem anomalias')",0.38530597508875386,0.9907987167717112,1.0007911721034217,1.0851263347539983
70,"('Sem anomalias',)","('Apgar saudável (>7)', 'Casada')",0.38530597508875386,1.0,1.0,0.0
71,"('Apgar saudável (>7)', 'Sem anomalias')","('Casada',)",0.38530597508875386,0.9907987167717112,1.0007911721034217,1.0851263347539983
72,"('Apgar saudável (>7)',)","('Cesáreo', 'Consultas: 7+')",0.49152576368413664,0.9908620410803817,1.0008551350537407,1.0926460520183447
73,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Cesáreo')",0.49152576368413664,0.7895279456680027,1.0666919980047262,1.2345350457929178
74,"('Apgar saudável (>7)', 'Consultas: 7+')","('Cesáreo',)",0.49152576368413664,0.78184022460439,1.0663382522350056,1.2229525060827824
75,"('Apgar saudável (>7)',)","('Cesáreo', 'Inicio PN: 2.0° mês')",0.27487414004051586,0.9899877194249801,0.999971995643593,0.9972308264465671
76,"('Apgar saudável (>7)',)","('Cesáreo', 'Médio')",0.3221774274424855,0.9898200640867636,0.9998026494589412,0.9808072402384416
77,"('Apgar saudável (>7)',)","('Cesáreo', 'Negra')",0.3685019154782678,0.989210027567195,0.9991864605669791,0.9253549966412865
78,"('Apgar saudável (>7)',)","('Cesáreo', 'Ocupação: 0')",0.6225565116232424,0.9902628892291986,1.0002499406047942,1.0254124698058236
79,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Cesáreo')",0.6225565116232424,1.0,1.0,0.0
80,"('Apgar saudável (>7)', 'Ocupação: 0')","('Cesáreo',)",0.6225565116232424,0.9902628892291986,1.0002499406047942,1.0254124698058236
81,"('Apgar saudável (>7)',)","('Cesáreo', 'Peso saudável (>2500)')",0.41471408227530737,0.990771000047918,1.0007631758494677,1.0818674612250794
82,"('Apgar saudável (>7)',)","('Cesáreo', 'Sem anomalias')",0.6225565116232424,0.9902628892291986,1.0002499406047942,1.0254124698058236
83,"('Sem anomalias',)","('Apgar saudável (>7)', 'Cesáreo')",0.6225565116232424,1.0,1.0,0.0
84,"('Apgar saudável (>7)', 'Sem anomalias')","('Cesáreo',)",0.6225565116232424,0.9902628892291986,1.0002499406047942,1.0254124698058236
85,"('Apgar saudável (>7)',)","('Cesáreo', 'Semana de gestação saudável (>37)')",0.3526525863970957,0.9910601551226551,1.0010552471261733,1.1168599511290702
86,"('Apgar saudável (>7)',)","('Cesáreo', 'Solteira')",0.34035742222757087,0.9892616041134702,0.9992385572757517,0.929799478933156
87,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Inicio PN: 2.0° mês')",0.3551156307038129,0.9900242683158683,1.000008913139278,1.0008844609033267
88,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.3551156307038129,0.8264404944172673,1.1165627094758523,1.4970953397102342
89,"('Apgar saudável (>7)', 'Consultas: 7+')","('Inicio PN: 2.0° mês',)",0.3551156307038129,0.818130568186019,1.115834019183327,1.4669812356117984
90,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Médio')",0.39830715847323345,0.9905921085449194,1.000582480180474,1.0612957022357152
91,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Negra')",0.44070842609864214,0.9900510066146387,1.0000359211005454,1.003574375754388
92,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Ocupação: 0')",0.7332009547305293,0.9905913978494624,1.0005817623174735,1.0612155353903199
93,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.7332009547305293,1.0,1.0,0.0
94,"('Apgar saudável (>7)', 'Ocupação: 0')","('Consultas: 7+',)",0.7332009547305293,0.9905913978494624,1.0005817623174735,1.0612155353903199
95,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Peso saudável (>2500)')",0.5033154822793189,0.9909176347941462,1.0009112894441512,1.099334204696298
96,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Sem anomalias')",0.7332009547305293,0.9905913978494624,1.0005817623174735,1.0612155353903199
97,"('Sem anomalias',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.7332009547305293,1.0,1.0,0.0
98,"('Apgar saudável (>7)', 'Sem anomalias')","('Consultas: 7+',)",0.7332009547305293,0.9905913978494624,1.0005817623174735,1.0612155353903199
99,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Semana de gestação saudável (>37)')",0.4329101229516417,0.9910462564168495,1.001041208248409,1.1151262733652434
100,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')",0.4329101229516417,0.7700562996367996,1.0403848240491653,1.1299945461737277
101,"('Apgar saudável (>7)', 'Consultas: 7+')","('Semana de gestação saudável (>37)',)",0.4329101229516417,0.762822325265777,1.040400070872977,1.1248910524295757
102,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Solteira')",0.4116653629380027,0.9904355631050158,1.000424355940266,1.0439250000158344
103,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Negra')",0.26825520990031493,0.989860414168776,0.9998434064817232,0.984710323592896
104,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Ocupação: 0')",0.4296929217562228,0.9899449188569739,0.9999287634210471,0.9929860032618242
105,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.4296929217562228,1.0,1.0,0.0
106,"('Apgar saudável (>7)', 'Ocupação: 0')","('Inicio PN: 2.0° mês',)",0.4296929217562228,0.9899449188569739,0.9999287634210471,0.9929860032618242
107,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Peso saudável (>2500)')",0.2930982610265359,0.9902553399110918,1.0002423151499074,1.0246180691740754
108,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Sem anomalias')",0.4296929217562228,0.9899449188569739,0.9999287634210471,0.9929860032618242
109,"('Sem anomalias',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.4296929217562228,1.0,1.0,0.0
110,"('Apgar saudável (>7)', 'Sem anomalias')","('Inicio PN: 2.0° mês',)",0.4296929217562228,0.9899449188569739,0.9999287634210471,0.9929860032618242
111,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Solteira')",0.2528952805022364,0.9897637177172462,0.9997457348220545,0.9754083150956727
112,"('Apgar saudável (>7)',)","('Médio', 'Negra')",0.3671540606133542,0.9895023622387753,0.9994817435075654,0.9511239676633717
113,"('Apgar saudável (>7)',)","('Médio', 'Ocupação: 0')",0.5375854945143109,0.9899682352072099,0.9999523149225649,0.99529395282023
114,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Médio')",0.5375854945143109,1.0,1.0,0.0
115,"('Apgar saudável (>7)', 'Ocupação: 0')","('Médio',)",0.5375854945143109,0.9899682352072099,0.9999523149225649,0.99529395282023
116,"('Apgar saudável (>7)',)","('Médio', 'Peso saudável (>2500)')",0.36757125378582745,0.9905410518350359,1.0005309085507743,1.0555671307184542
117,"('Apgar saudável (>7)',)","('Médio', 'Sem anomalias')",0.5375854945143109,0.9899682352072099,0.9999523149225649,0.99529395282023
118,"('Sem anomalias',)","('Apgar saudável (>7)', 'Médio')",0.5375854945143109,1.0,1.0,0.0
119,"('Apgar saudável (>7)', 'Sem anomalias')","('Médio',)",0.5375854945143109,0.9899682352072099,0.9999523149225649,0.99529395282023
120,"('Apgar saudável (>7)',)","('Médio', 'Semana de gestação saudável (>37)')",0.30827767414806345,0.9902966418391279,1.0002840336183203,1.0289793116114518
121,"('Apgar saudável (>7)',)","('Médio', 'Solteira')",0.35627895781936336,0.989791710779998,0.9997740102019149,0.9780830692008704
122,"('Apgar saudável (>7)',)","('Negra', 'Ocupação: 0')",0.6255450588683635,0.9893916033779369,0.9993698676156381,0.9411935888326007
123,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Negra')",0.6255450588683635,1.0,1.0,0.0
124,"('Apgar saudável (>7)', 'Ocupação: 0')","('Negra',)",0.6255450588683635,0.9893916033779369,0.9993698676156381,0.9411935888326007
125,"('Apgar saudável (>7)',)","('Negra', 'Peso saudável (>2500)')",0.42326253083819726,0.9899980296306027,0.9999824098302436,0.9982587892845038
126,"('Apgar saudável (>7)',)","('Negra', 'Sem anomalias')",0.6255450588683635,0.9893916033779369,0.9993698676156381,0.9411935888326007
127,"('Sem anomalias',)","('Apgar saudável (>7)', 'Negra')",0.6255450588683635,1.0,1.0,0.0
128,"('Apgar saudável (>7)', 'Sem anomalias')","('Negra',)",0.6255450588683635,0.9893916033779369,0.9993698676156381,0.9411935888326007
129,"('Apgar saudável (>7)',)","('Negra', 'Semana de gestação saudável (>37)')",0.3561706480534328,0.9900204052049998,1.0000050110679606,1.0004970175921464
130,"('Apgar saudável (>7)',)","('Negra', 'Solteira')",0.42010951320777423,0.9893719532932774,0.9993500193549112,0.9394534259906732
131,"('Apgar saudável (>7)',)","('Negra', 'Vaginal')",0.25704314339009565,0.9896520302098939,0.9996329209179784,0.9648805579562773
132,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Peso saudável (>2500)')",0.6734500671921696,0.9905477245505449,1.0005376485623048,1.0563122950396113
133,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Peso saudável (>2500)')",0.6734500671921696,1.0,1.0,0.0
134,"('Apgar saudável (>7)', 'Ocupação: 0')","('Peso saudável (>2500)',)",0.6734500671921696,0.9905477245505449,1.0005376485623048,1.0563122950396113
135,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Risco: Peso baixo (<2500)')",0.3165653769781575,0.988884990351119,0.9988581452684756,0.8982947605792907
136,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Risco: Peso baixo (<2500)')",0.3165653769781575,1.0,1.0,0.0
137,"('Apgar saudável (>7)', 'Ocupação: 0')","('Risco: Peso baixo (<2500)',)",0.3165653769781575,0.988884990351119,0.9988581452684756,0.8982947605792907
138,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Risco: Prematuro (<37)')",0.2772007942716168,0.990581860405109,1.0005721286855849,1.0601408769676977
139,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Risco: Prematuro (<37)')",0.2772007942716168,1.0,1.0,0.0
140,"('Apgar saudável (>7)', 'Ocupação: 0')","('Risco: Prematuro (<37)',)",0.2772007942716168,0.990581860405109,1.0005721286855849,1.0601408769676977
141,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Sem anomalias')",0.9900154441703272,0.9900154441703272,1.0,0.9999998998453294
142,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Sem anomalias')",0.9900154441703272,1.0,1.0,0.0
143,"('Sem anomalias',)","('Apgar saudável (>7)', 'Ocupação: 0')",0.9900154441703272,1.0,1.0,0.0
144,"('Apgar saudável (>7)', 'Ocupação: 0')","('Sem anomalias',)",0.9900154441703272,0.9900154441703272,1.0,0.9999998998453294
145,"('Apgar saudável (>7)', 'Sem anomalias')","('Ocupação: 0',)",0.9900154441703272,0.9900154441703272,1.0,0.9999998998453294
146,"('Ocupação: 0', 'Sem anomalias')","('Apgar saudável (>7)',)",0.9900154441703272,1.0,1.0,0.0
147,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Semana de gestação saudável (>37)')",0.5621798343261728,0.9906059149513685,1.0005964258280193,1.062855479286074
148,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')",0.5621798343261728,1.0,1.0,0.0
149,"('Apgar saudável (>7)', 'Ocupação: 0')","('Semana de gestação saudável (>37)',)",0.5621798343261728,0.9906059149513685,1.0005964258280193,1.062855479286074
150,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Solteira')",0.6035421304932106,0.9895359926337597,0.9995157130735781,0.9541807957537268
151,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Solteira')",0.6035421304932106,1.0,1.0,0.0
152,"('Apgar saudável (>7)', 'Ocupação: 0')","('Solteira',)",0.6035421304932106,0.9895359926337597,0.9995157130735781,0.9541807957537268
153,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Vaginal')",0.36745893254708467,0.9895964997569275,0.999576830426367,0.9597303442743765
154,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Vaginal')",0.36745893254708467,1.0,1.0,0.0
155,"('Apgar saudável (>7)', 'Ocupação: 0')","('Vaginal',)",0.36745893254708467,0.9895964997569275,0.999576830426367,0.9597303442743765
156,"('Apgar saudável (>7)',)","('Peso saudável (>2500)', 'Sem anomalias')",0.6734500671921696,0.9905477245505449,1.0005376485623048,1.0563122950396113
157,"('Sem anomalias',)","('Apgar saudável (>7)', 'Peso saudável (>2500)')",0.6734500671921696,1.0,1.0,0.0
158,"('Apgar saudável (>7)', 'Sem anomalias')","('Peso saudável (>2500)',)",0.6734500671921696,0.9905477245505449,1.0005376485623048,1.0563122950396113
159,"('Apgar saudável (>7)',)","('Peso saudável (>2500)', 'Semana de gestação saudável (>37)')",0.38564293880498224,0.9907862597780045,1.0007785894777868,1.083659242115158
160,"('Apgar saudável (>7)',)","('Peso saudável (>2500)', 'Solteira')",0.4038710712638145,0.9903014803521369,1.0002889209289552,1.0294926610145232
161,"('Apgar saudável (>7)',)","('Peso saudável (>2500)', 'Vaginal')",0.2587359849168622,0.9901900580306426,1.000176374885204,1.0177995795552433
162,"('Apgar saudável (>7)',)","('Risco: Peso baixo (<2500)', 'Sem anomalias')",0.3165653769781575,0.988884990351119,0.9988581452684756,0.8982947605792907
163,"('Sem anomalias',)","('Apgar saudável (>7)', 'Risco: Peso baixo (<2500)')",0.3165653769781575,1.0,1.0,0.0
164,"('Apgar saudável (>7)', 'Sem anomalias')","('Risco: Peso baixo (<2500)',)",0.3165653769781575,0.988884990351119,0.9988581452684756,0.8982947605792907
165,"('Apgar saudável (>7)',)","('Risco: Prematuro (<37)', 'Sem anomalias')",0.2772007942716168,0.990581860405109,1.0005721286855849,1.0601408769676977
166,"('Sem anomalias',)","('Apgar saudável (>7)', 'Risco: Prematuro (<37)')",0.2772007942716168,1.0,1.0,0.0
167,"('Apgar saudável (>7)', 'Sem anomalias')","('Risco: Prematuro (<37)',)",0.2772007942716168,0.990581860405109,1.0005721286855849,1.0601408769676977
168,"('Apgar saudável (>7)',)","('Sem anomalias', 'Semana de gestação saudável (>37)')",0.5621798343261728,0.9906059149513685,1.0005964258280193,1.062855479286074
169,"('Sem anomalias',)","('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')",0.5621798343261728,1.0,1.0,0.0
170,"('Apgar saudável (>7)', 'Sem anomalias')","('Semana de gestação saudável (>37)',)",0.5621798343261728,0.9906059149513685,1.0005964258280193,1.062855479286074
171,"('Apgar saudável (>7)',)","('Sem anomalias', 'Solteira')",0.6035421304932106,0.9895359926337597,0.9995157130735781,0.9541807957537268
172,"('Sem anomalias',)","('Apgar saudável (>7)', 'Solteira')",0.6035421304932106,1.0,1.0,0.0
173,"('Apgar saudável (>7)', 'Sem anomalias')","('Solteira',)",0.6035421304932106,0.9895359926337597,0.9995157130735781,0.9541807957537268
174,"('Apgar saudável (>7)',)","('Sem anomalias', 'Vaginal')",0.36745893254708467,0.9895964997569275,0.999576830426367,0.9597303442743765
175,"('Sem anomalias',)","('Apgar saudável (>7)', 'Vaginal')",0.36745893254708467,1.0,1.0,0.0
176,"('Apgar saudável (>7)', 'Sem anomalias')","('Vaginal',)",0.36745893254708467,0.9895964997569275,0.999576830426367,0.9597303442743765
177,"('Apgar saudável (>7)',)","('Semana de gestação saudável (>37)', 'Solteira')",0.34295284513709207,0.990075275043428,1.0000604342825692,1.006028365252864
178,"('Apgar saudável (>7)',)","('Solteira', 'Vaginal')",0.2631847082656397,0.989891064908416,0.9998743663418146,0.987696008681402
179,"('Ocupação: 0',)","('Branca', 'Cesáreo')",0.25615660789858996,1.0,1.0,0.0
180,"('Sem anomalias',)","('Branca', 'Cesáreo')",0.25615660789858996,1.0,1.0,0.0
181,"('Consultas: 7+',)","('Branca', 'Ocupação: 0')",0.29502777944922476,0.8022558195344373,1.0838879962964043,1.3139963286993972
182,"('Ocupação: 0',)","('Branca', 'Consultas: 7+')",0.29502777944922476,1.0,1.0,0.0
183,"('Consultas: 7+', 'Ocupação: 0')","('Branca',)",0.29502777944922476,0.8022558195344373,1.0838879962964043,1.3139963286993972
184,"('Consultas: 7+',)","('Branca', 'Sem anomalias')",0.29502777944922476,0.8022558195344373,1.0838879962964043,1.3139963286993972
185,"('Sem anomalias',)","('Branca', 'Consultas: 7+')",0.29502777944922476,1.0,1.0,0.0
186,"('Consultas: 7+', 'Sem anomalias')","('Branca',)",0.29502777944922476,0.8022558195344373,1.0838879962964043,1.3139963286993972
187,"('Ocupação: 0',)","('Branca', 'Peso saudável (>2500)')",0.25233768578133464,1.0,1.0,0.0
188,"('Ocupação: 0',)","('Branca', 'Sem anomalias')",0.36774775858956615,1.0,1.0,0.0
189,"('Sem anomalias',)","('Branca', 'Ocupação: 0')",0.36774775858956615,1.0,1.0,0.0
190,"('Ocupação: 0', 'Sem anomalias')","('Branca',)",0.36774775858956615,1.0,1.0,0.0
191,"('Sem anomalias',)","('Branca', 'Peso saudável (>2500)')",0.25233768578133464,1.0,1.0,0.0
192,"('Ocupação: 0',)","('Casada', 'Cesáreo')",0.2838076899933811,1.0,1.0,0.0
193,"('Sem anomalias',)","('Casada', 'Cesáreo')",0.2838076899933811,1.0,1.0,0.0
194,"('Consultas: 7+',)","('Casada', 'Ocupação: 0')",0.3236576609102032,0.8322725725426281,1.1244421405994682,1.5491510891043931
195,"('Ocupação: 0',)","('Casada', 'Consultas: 7+')",0.3236576609102032,1.0,1.0,0.0
196,"('Consultas: 7+', 'Ocupação: 0')","('Casada',)",0.3236576609102032,0.8322725725426281,1.1244421405994682,1.5491510891043931
197,"('Consultas: 7+',)","('Casada', 'Sem anomalias')",0.3236576609102032,0.8322725725426281,1.1244421405994682,1.5491510891043931
198,"('Sem anomalias',)","('Casada', 'Consultas: 7+')",0.3236576609102032,1.0,1.0,0.0
199,"('Consultas: 7+', 'Sem anomalias')","('Casada',)",0.3236576609102032,0.8322725725426281,1.1244421405994682,1.5491510891043931
200,"('Ocupação: 0',)","('Casada', 'Peso saudável (>2500)')",0.27142828489479914,1.0,1.0,0.0
201,"('Ocupação: 0',)","('Casada', 'Sem anomalias')",0.3888842088372746,1.0,1.0,0.0
202,"('Sem anomalias',)","('Casada', 'Ocupação: 0')",0.3888842088372746,1.0,1.0,0.0
203,"('Ocupação: 0', 'Sem anomalias')","('Casada',)",0.3888842088372746,1.0,1.0,0.0
204,"('Sem anomalias',)","('Casada', 'Peso saudável (>2500)')",0.27142828489479914,1.0,1.0,0.0
205,"('Consultas: 7+',)","('Cesáreo', 'Médio')",0.255149728222717,0.7838920384520581,1.0590776036546206,1.202339448319839
206,"('Consultas: 7+',)","('Cesáreo', 'Negra')",0.2825440760575245,0.7584639903514817,1.0247230306688406,1.0757614476192012
207,"('Consultas: 7+',)","('Cesáreo', 'Ocupação: 0')",0.49605872796197126,0.7890505359877489,1.0660469934947645,1.231741111324111
208,"('Ocupação: 0',)","('Cesáreo', 'Consultas: 7+')",0.49605872796197126,1.0,1.0,0.0
209,"('Consultas: 7+', 'Ocupação: 0')","('Cesáreo',)",0.49605872796197126,0.7890505359877489,1.0660469934947645,1.231741111324111
210,"('Consultas: 7+',)","('Cesáreo', 'Peso saudável (>2500)')",0.3325751649718194,0.7945373520532848,1.0734599581956896,1.2646343741767032
211,"('Consultas: 7+',)","('Cesáreo', 'Sem anomalias')",0.49605872796197126,0.7890505359877489,1.0660469934947645,1.231741111324111
212,"('Sem anomalias',)","('Cesáreo', 'Consultas: 7+')",0.49605872796197126,1.0,1.0,0.0
