,rhs,lhs,supp,conf,lift,conv
27,"('Semana de gestação saudável (>37)',)","('Casada',)",0.2775516848445385,0.8694543600203978,0.9949810233989016,0.9664042077607938
28,"('Consultas: 7+',)","('Cesáreo',)",0.5438168104617722,0.8236357659434582,1.0280942515965856,1.1276171952522687
29,"('Ocupação: 0',)","('Cesáreo',)",0.6602637147973303,1.0,1.0,0.0
30,"('Peso saudável (>2500)',)","('Cesáreo',)",0.5422432036464269,0.8212524654832347,0.9777674065760407,0.8955300909219834
31,"('Risco: Presença de anomalias',)","('Cesáreo',)",0.6602637147973303,1.0,1.0,0.0
32,"('Semana de gestação saudável (>37)',)","('Cesáreo',)",0.5680177980357046,0.8602892833662065,0.9844927473395317,0.9030077211270561
33,"('Consultas: 7+',)","('Inicio PN: 2.0° mês',)",0.3883553095664442,0.8830351634793338,1.1022388937795071,1.7002660653645705
34,"('Consultas: 7+',)","('Médio',)",0.4422377774160291,0.8044615536472214,1.004160252788177,1.0170447130455007
35,"('Consultas: 7+',)","('Negra',)",0.49584893374572686,0.7721818489099206,0.9638674677296754,0.8729389745845872
36,"('Consultas: 7+',)","('Ocupação: 0',)",0.8011286559227305,0.8011286559227305,1.0,0.9999999949716235
37,"('Ocupação: 0',)","('Consultas: 7+',)",0.8011286559227305,1.0,1.0,0.0
38,"('Consultas: 7+',)","('Peso saudável (>2500)',)",0.6793097834934071,0.8087731765617934,1.0095421884893856,1.0399761888088723
39,"('Peso saudável (>2500)',)","('Consultas: 7+',)",0.6793097834934071,0.8479409374153346,1.0095421884893856,1.0527080264721038
40,"('Consultas: 7+',)","('Risco: Presença de anomalias',)",0.8011286559227305,0.8011286559227305,1.0,0.9999999949716235
41,"('Risco: Presença de anomalias',)","('Consultas: 7+',)",0.8011286559227305,1.0,1.0,0.0
42,"('Consultas: 7+',)","('Semana de gestação saudável (>37)',)",0.7085029030332628,0.8107923497267759,1.0120625991001595,1.0510745349832107
43,"('Semana de gestação saudável (>37)',)","('Consultas: 7+',)",0.7085029030332628,0.8843809265781631,1.0120625991001595,1.0911681950265624
44,"('Consultas: 7+',)","('Vaginal',)",0.25731184546095826,0.7573869988819677,0.9453999595228788,0.8197060435389101
45,"('Ocupação: 0',)","('Inicio PN: 2.0° mês',)",0.4397959737370449,1.0,1.0,0.0
46,"('Peso saudável (>2500)',)","('Inicio PN: 2.0° mês',)",0.3708828476857127,0.8433066008636644,1.0040246364310659,1.021573318302701
47,"('Risco: Presença de anomalias',)","('Inicio PN: 2.0° mês',)",0.4397959737370449,1.0,1.0,0.0
48,"('Semana de gestação saudável (>37)',)","('Inicio PN: 2.0° mês',)",0.38651039123121167,0.8788402220851327,1.0057219605568126,1.0412684628300906
49,"('Ocupação: 0',)","('Médio',)",0.5497314015953118,1.0,1.0,0.0
50,"('Peso saudável (>2500)',)","('Médio',)",0.46215204297574475,0.8406870002961209,1.0009057903260683,1.0047754798802908
51,"('Risco: Presença de anomalias',)","('Médio',)",0.5497314015953118,1.0,1.0,0.0
52,"('Semana de gestação saudável (>37)',)","('Médio',)",0.4832600792229638,0.8790839996051723,1.0060009332292423,1.043367753582646
53,"('Ocupação: 0',)","('Negra',)",0.6421401052688697,1.0,1.0,0.0
54,"('Peso saudável (>2500)',)","('Negra',)",0.5382277931520972,0.8381781308095319,0.9979187785185647,0.9891975450845961
55,"('Risco: Presença de anomalias',)","('Negra',)",0.6421401052688697,1.0,1.0,0.0
56,"('Semana de gestação saudável (>37)',)","('Negra',)",0.5630799283737588,0.8768801757647456,1.0034789343745962,1.0246916490212223
57,"('Ocupação: 0',)","('Peso saudável (>2500)',)",0.8399262032665907,1.0,1.0,0.0
58,"('Peso saudável (>2500)',)","('Ocupação: 0',)",0.8399262032665907,0.8399262032665907,1.0,0.9999999937528814
59,"('Ocupação: 0',)","('Risco: Presença de anomalias',)",1.0,1.0,1.0,0.0
60,"('Risco: Presença de anomalias',)","('Ocupação: 0',)",1.0,1.0,1.0,0.0
61,"('Ocupação: 0',)","('Semana de gestação saudável (>37)',)",0.8738401432524825,1.0,1.0,0.0
62,"('Semana de gestação saudável (>37)',)","('Ocupação: 0',)",0.8738401432524825,0.8738401432524825,1.0,0.9999999920735485
63,"('Ocupação: 0',)","('Solteira',)",0.4997558196321016,1.0,1.0,0.0
64,"('Ocupação: 0',)","('Vaginal',)",0.3397362852026697,1.0,1.0,0.0
65,"('Peso saudável (>2500)',)","('Risco: Presença de anomalias',)",0.8399262032665907,0.8399262032665907,1.0,0.9999999937528814
66,"('Risco: Presença de anomalias',)","('Peso saudável (>2500)',)",0.8399262032665907,1.0,1.0,0.0
67,"('Peso saudável (>2500)',)","('Semana de gestação saudável (>37)',)",0.7646101253459222,0.875,1.04175818851347,1.2805903636225513
68,"('Semana de gestação saudável (>37)',)","('Peso saudável (>2500)',)",0.7646101253459222,0.9103301246850571,1.04175818851347,1.4069368881965754
69,"('Peso saudável (>2500)',)","('Solteira',)",0.41993597048130665,0.8402823018458198,1.0004239641266628,1.002229543633015
70,"('Peso saudável (>2500)',)","('Vaginal',)",0.29768299962016387,0.8762178565724326,1.0432081451497746,1.2931897203241483
71,"('Risco: Presença de anomalias',)","('Semana de gestação saudável (>37)',)",0.8738401432524825,1.0,1.0,0.0
72,"('Semana de gestação saudável (>37)',)","('Risco: Presença de anomalias',)",0.8738401432524825,0.8738401432524825,1.0,0.9999999920735485
73,"('Risco: Presença de anomalias',)","('Solteira',)",0.4997558196321016,1.0,1.0,0.0
74,"('Risco: Presença de anomalias',)","('Vaginal',)",0.3397362852026697,1.0,1.0,0.0
75,"('Semana de gestação saudável (>37)',)","('Solteira',)",0.4364317108904444,0.8732899022801303,0.999370318499784,0.9956574734144221
76,"('Semana de gestação saudável (>37)',)","('Vaginal',)",0.3058223452167779,0.9001756907842198,1.0301377176765019,1.2638189682934984
77,"('Apgar saudável (>7)',)","('Branca', 'Consultas: 7+')",0.29290791687015033,0.9594738713117668,0.9994994050310639,0.9881422342427195
78,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Branca')",0.29290791687015033,0.8533038254821372,1.065127079369433,1.3556682263543638
79,"('Apgar saudável (>7)', 'Consultas: 7+')","('Branca',)",0.29290791687015033,0.8184988627748294,1.0630851745773016,1.2676073060151396
80,"('Apgar saudável (>7)',)","('Branca', 'Ocupação: 0')",0.3432633349612024,0.9592115238817286,0.9992261134823569,0.9817866016233878
81,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Branca')",0.3432633349612024,1.0,1.0,0.0
82,"('Apgar saudável (>7)', 'Ocupação: 0')","('Branca',)",0.3432633349612024,0.9592115238817286,0.9992261134823569,0.9817866016233878
83,"('Apgar saudável (>7)',)","('Branca', 'Peso saudável (>2500)')",0.2925280807423083,0.9696043165467626,1.0100524532044703,1.3174758540788776
84,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Branca')",0.2925280807423083,0.8521972810622827,1.014609709457769,1.08302334896721
85,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Branca',)",0.2925280807423083,0.8174374526156178,1.0026325999502974,1.011756706804179
86,"('Apgar saudável (>7)',)","('Branca', 'Risco: Presença de anomalias')",0.3432633349612024,0.9592115238817286,0.9992261134823569,0.9817866016233878
87,"('Risco: Presença de anomalias',)","('Apgar saudável (>7)', 'Branca')",0.3432633349612024,1.0,1.0,0.0
88,"('Apgar saudável (>7)', 'Risco: Presença de anomalias')","('Branca',)",0.3432633349612024,0.9592115238817286,0.9992261134823569,0.9817866016233878
89,"('Apgar saudável (>7)',)","('Branca', 'Semana de gestação saudável (>37)')",0.30083021325085463,0.9680460974332111,1.0084292312247272,1.2532296797991898
90,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Branca')",0.30083021325085463,0.8763831805248182,1.0029101859098282,1.020571927530253
91,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Branca',)",0.30083021325085463,0.8406368460955269,0.993465206918973,0.9653023741166366
92,"('Apgar saudável (>7)',)","('Casada', 'Consultas: 7+')",0.2694666015519019,0.9624031007751938,1.002550830602343,1.0651298403829348
93,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Casada')",0.2694666015519019,0.8786270346779901,1.0967364956705958,1.6385143257490438
94,"('Apgar saudável (>7)', 'Consultas: 7+')","('Casada',)",0.2694666015519019,0.8441271460139385,1.096371779116983,1.4760246027755342
95,"('Apgar saudável (>7)',)","('Casada', 'Ocupação: 0')",0.30669054208041674,0.9607343192248853,1.0008124339492064,1.0198620913981062
96,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Casada')",0.30669054208041674,1.0,1.0,0.0
97,"('Apgar saudável (>7)', 'Ocupação: 0')","('Casada',)",0.30669054208041674,0.9607343192248853,1.0008124339492064,1.0198620913981062
98,"('Apgar saudável (>7)',)","('Casada', 'Peso saudável (>2500)')",0.2596451245319876,0.9725609756097561,1.013132452631971,1.459438874588432
99,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Casada')",0.2596451245319876,0.8466029723991507,1.0079492330476096,1.0435260590994462
100,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Casada',)",0.2596451245319876,0.8133605303416624,0.99763202753188,0.9896560576797252
101,"('Apgar saudável (>7)',)","('Casada', 'Risco: Presença de anomalias')",0.30669054208041674,0.9607343192248853,1.0008124339492064,1.0198620913981062
102,"('Risco: Presença de anomalias',)","('Apgar saudável (>7)', 'Casada')",0.30669054208041674,1.0,1.0,0.0
103,"('Apgar saudável (>7)', 'Risco: Presença de anomalias')","('Casada',)",0.30669054208041674,0.9607343192248853,1.0008124339492064,1.0198620913981062
104,"('Apgar saudável (>7)',)","('Casada', 'Semana de gestação saudável (>37)')",0.26919529003201476,0.9698924731182795,1.010352630552076,1.3300853026745625
105,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Casada')",0.26919529003201476,0.8777423920736023,1.0044656323599364,1.031918240961747
106,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Casada',)",0.26919529003201476,0.8432772395036546,0.9965856256773662,0.9815653470322014
107,"('Apgar saudável (>7)',)","('Cesáreo', 'Consultas: 7+')",0.52129795431114,0.9585910995809219,0.9985798074827206,0.9670766179005909
108,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Cesáreo')",0.52129795431114,0.8254145545149927,1.0303146047925225,1.1391060829022064
109,"('Apgar saudável (>7)', 'Consultas: 7+')","('Cesáreo',)",0.52129795431114,0.7895299145299145,1.0254596373861298,1.0931347666690416
110,"('Apgar saudável (>7)',)","('Cesáreo', 'Inicio PN: 2.0° mês')",0.2837375874979652,0.9583944281524927,0.9983749316840363,0.9625052028995243
111,"('Apgar saudável (>7)',)","('Cesáreo', 'Médio')",0.33132562808616856,0.9522769806612601,0.9920022879772972,0.8391250187246296
112,"('Apgar saudável (>7)',)","('Cesáreo', 'Negra')",0.3835802268164306,0.9570809639859194,0.997006674879685,0.9330493673985057
113,"('Apgar saudável (>7)',)","('Cesáreo', 'Ocupação: 0')",0.6315589559932715,0.9565253122945431,0.9964278435518701,0.9211240270551838
114,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Cesáreo')",0.6315589559932715,1.0,1.0,0.0
115,"('Apgar saudável (>7)', 'Ocupação: 0')","('Cesáreo',)",0.6315589559932715,0.9565253122945431,0.9964278435518701,0.9211240270551838
116,"('Apgar saudável (>7)',)","('Cesáreo', 'Peso saudável (>2500)')",0.5243909056378534,0.9670769538677074,1.0074196587433148,1.2163388210826418
117,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Cesáreo')",0.5243909056378534,0.8303118824641292,0.9885533743737605,0.9433412198484061
118,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Cesáreo',)",0.5243909056378534,0.7942143326758712,0.9741481488774463,0.8975789433899248
119,"('Apgar saudável (>7)',)","('Cesáreo', 'Risco: Presença de anomalias')",0.6315589559932715,0.9565253122945431,0.9964278435518701,0.9211240270551838
120,"('Risco: Presença de anomalias',)","('Apgar saudável (>7)', 'Cesáreo')",0.6315589559932715,1.0,1.0,0.0
121,"('Apgar saudável (>7)', 'Risco: Presença de anomalias')","('Cesáreo',)",0.6315589559932715,0.9565253122945431,0.9964278435518701,0.9211240270551838
122,"('Apgar saudável (>7)',)","('Cesáreo', 'Semana de gestação saudável (>37)')",0.5490259916436052,0.9665647688192587,1.0068861073184174,1.1977060640364638
123,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Cesáreo')",0.5490259916436052,0.8693186699888307,0.9948257432454148,0.9654007636081899
124,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Cesáreo',)",0.5490259916436052,0.8315253122945431,0.9826971899625583,0.9130964001657922
125,"('Apgar saudável (>7)',)","('Cesáreo', 'Solteira')",0.29355906451787944,0.9534719774409588,0.9932471353942361,0.8606765831032049
126,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Inicio PN: 2.0° mês')",0.37354170058060665,0.9618555260584044,1.0019804131892112,1.0498396005360215
127,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.37354170058060665,0.88347022587269,1.1027819556087648,1.7066139865111762
128,"('Apgar saudável (>7)', 'Consultas: 7+')","('Inicio PN: 2.0° mês',)",0.37354170058060665,0.8493522516964837,1.1031582667217208,1.527219423642061
129,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Médio')",0.4237343317597265,0.958159509202454,0.9981302128252798,0.9571010907115985
130,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Médio')",0.4237343317597265,0.8053006084355986,1.0052075936642948,1.021427655515094
131,"('Apgar saudável (>7)', 'Consultas: 7+')","('Médio',)",0.4237343317597265,0.7708024874148652,1.0011360237203857,1.0038161639080359
132,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Negra')",0.47701991426555973,0.9620267016852703,1.00215872960024,1.054572056102785
133,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Negra')",0.47701991426555973,0.7735151781786186,0.9655317812688812,0.878078016883765
134,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Ocupação: 0')",0.7699278311357101,0.9610539149282037,1.0011453619474233,1.0282311876350758
135,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Ocupação: 0')",0.7699278311357101,0.8020462382002148,1.0011453619474233,1.0046353313243777
136,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.7699278311357101,1.0,1.0,0.0
137,"('Apgar saudável (>7)', 'Consultas: 7+')","('Ocupação: 0',)",0.7699278311357101,0.7699278311357101,1.0,0.9999999956535378
138,"('Apgar saudável (>7)', 'Ocupação: 0')","('Consultas: 7+',)",0.7699278311357101,0.9610539149282037,1.0011453619474233,1.0282311876350758
139,"('Consultas: 7+', 'Ocupação: 0')","('Apgar saudável (>7)',)",0.7699278311357101,0.8020462382002148,1.0011453619474233,1.0046353313243777
140,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Peso saudável (>2500)')",0.6596125671496011,0.9710040738078122,1.011510602916973,1.3810760411251897
141,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Peso saudável (>2500)')",0.6596125671496011,0.8090515806988353,1.0098897033797638,1.0414924813916173
142,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.6596125671496011,0.8567199943618296,1.0199943650167425,1.117209584849118
143,"('Apgar saudável (>7)', 'Consultas: 7+')","('Peso saudável (>2500)',)",0.6596125671496011,0.7853220492279863,1.0199943650167425,1.0717084216856363
144,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Consultas: 7+',)",0.6596125671496011,0.823354104578705,1.0098897033797638,1.045644911550258
145,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Risco: Presença de anomalias')",0.7699278311357101,0.9610539149282037,1.0011453619474233,1.0282311876350758
146,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Risco: Presença de anomalias')",0.7699278311357101,0.8020462382002148,1.0011453619474233,1.0046353313243777
147,"('Risco: Presença de anomalias',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.7699278311357101,1.0,1.0,0.0
148,"('Apgar saudável (>7)', 'Consultas: 7+')","('Risco: Presença de anomalias',)",0.7699278311357101,0.7699278311357101,1.0,0.9999999956535378
149,"('Apgar saudável (>7)', 'Risco: Presença de anomalias')","('Consultas: 7+',)",0.7699278311357101,0.9610539149282037,1.0011453619474233,1.0282311876350758
150,"('Consultas: 7+', 'Risco: Presença de anomalias')","('Apgar saudável (>7)',)",0.7699278311357101,0.8020462382002148,1.0011453619474233,1.0046353313243777
151,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Semana de gestação saudável (>37)')",0.6863096207064951,0.9686758060810293,1.0090852088783726,1.2784232903329447
152,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')",0.6863096207064951,0.8110811850711812,1.0124231346299648,1.052681508189214
153,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.6863096207064951,0.8913947424060892,1.0200890280552544,1.1616367234964708
154,"('Apgar saudável (>7)', 'Consultas: 7+')","('Semana de gestação saudável (>37)',)",0.6863096207064951,0.7853949329359166,1.0200890280552544,1.072072392976236
155,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Consultas: 7+',)",0.6863096207064951,0.8566784069357898,1.0124231346299648,1.073345805148423
156,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Solteira')",0.359216452330566,0.9592812635849877,0.9992987624559232,0.9834681249369203
157,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Negra')",0.26962938846383416,0.9627979073822902,1.0029621070119397,1.0764335133084442
158,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Ocupação: 0')",0.4228118725921103,0.9613818630475015,1.001486990792064,1.0369630038765283
159,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.4228118725921103,1.0,1.0,0.0
160,"('Apgar saudável (>7)', 'Ocupação: 0')","('Inicio PN: 2.0° mês',)",0.4228118725921103,0.9613818630475015,1.001486990792064,1.0369630038765283
161,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Peso saudável (>2500)')",0.36003038689022737,0.9707388441843453,1.0112343089408908,1.3685576611898218
162,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.36003038689022737,0.8515143737166324,1.013796653092824,1.0780423645173887
163,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Inicio PN: 2.0° mês',)",0.36003038689022737,0.8186304750154226,1.0040959084232428,1.018411895473927
164,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Risco: Presença de anomalias')",0.4228118725921103,0.9613818630475015,1.001486990792064,1.0369630038765283
165,"('Risco: Presença de anomalias',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.4228118725921103,1.0,1.0,0.0
166,"('Apgar saudável (>7)', 'Risco: Presença de anomalias')","('Inicio PN: 2.0° mês',)",0.4228118725921103,0.9613818630475015,1.001486990792064,1.0369630038765283
167,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Semana de gestação saudável (>37)')",0.3745184220522003,0.9689737470167065,1.0093955787559143,1.2906998169003592
168,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.3745184220522003,0.8857802874743327,1.013663991422285,1.1045366237866374
169,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Inicio PN: 2.0° mês',)",0.3745184220522003,0.8515731030228254,1.0063896829298222,1.0364269136693947
170,"('Apgar saudável (>7)',)","('Médio', 'Negra')",0.37310760214878724,0.9600670203853672,1.0001172979866562,1.0028197174108993
171,"('Apgar saudável (>7)',)","('Médio', 'Ocupação: 0')",0.5261815616691085,0.9571611884315467,0.9970902459784621,0.9347966933339041
172,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Médio')",0.5261815616691085,1.0,1.0,0.0
173,"('Apgar saudável (>7)', 'Ocupação: 0')","('Médio',)",0.5261815616691085,0.9571611884315467,0.9970902459784621,0.9347966933339041
174,"('Apgar saudável (>7)',)","('Médio', 'Peso saudável (>2500)')",0.4478810570296815,0.9691205823646823,1.0095485395058919,1.296837249699376
175,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Médio')",0.4478810570296815,0.8511910900278437,1.0134117577442427,1.0757003440698567
176,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Médio',)",0.4478810570296815,0.8147270753133945,0.9993081711115175,0.9969556105116054
177,"('Apgar saudável (>7)',)","('Médio', 'Risco: Presença de anomalias')",0.5261815616691085,0.9571611884315467,0.9970902459784621,0.9347966933339041
178,"('Risco: Presença de anomalias',)","('Apgar saudável (>7)', 'Médio')",0.5261815616691085,1.0,1.0,0.0
179,"('Apgar saudável (>7)', 'Risco: Presença de anomalias')","('Médio',)",0.5261815616691085,0.9571611884315467,0.9970902459784621,0.9347966933339041
180,"('Apgar saudável (>7)',)","('Médio', 'Semana de gestação saudável (>37)')",0.4670356503337132,0.9664271277790254,1.0067427244270906,1.1927957452960143
181,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Médio')",0.4670356503337132,0.8875941012684335,1.0157396728934402,1.1223597431166557
182,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Médio',)",0.4670356503337132,0.8495706248149245,1.0040231527968606,1.0226302579806046
183,"('Apgar saudável (>7)',)","('Médio', 'Solteira')",0.2874816864724076,0.9580470162748643,0.9980130271284537,0.9545347154131832
184,"('Apgar saudável (>7)',)","('Negra', 'Ocupação: 0')",0.6166910847034565,0.9603684299476086,1.000431281188428,1.0104464514516047
185,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Negra')",0.6166910847034565,1.0,1.0,0.0
186,"('Apgar saudável (>7)', 'Ocupação: 0')","('Negra',)",0.6166910847034565,0.9603684299476086,1.000431281188428,1.0104464514516047
187,"('Apgar saudável (>7)',)","('Negra', 'Peso saudável (>2500)')",0.5227630365185306,0.9712672648452465,1.0117847732651095,1.3937266579714833
188,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Negra')",0.5227630365185306,0.84769027716674,1.0092437572133763,1.0509755562858802
189,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Negra',)",0.5227630365185306,0.8140949805644753,0.9985328716687333,0.9935658666260792
190,"('Apgar saudável (>7)',)","('Negra', 'Risco: Presença de anomalias')",0.6166910847034565,0.9603684299476086,1.000431281188428,1.0104464514516047
191,"('Risco: Presença de anomalias',)","('Apgar saudável (>7)', 'Negra')",0.6166910847034565,1.0,1.0,0.0
192,"('Apgar saudável (>7)', 'Risco: Presença de anomalias')","('Negra',)",0.6166910847034565,0.9603684299476086,1.000431281188428,1.0104464514516047
193,"('Apgar saudável (>7)',)","('Negra', 'Semana de gestação saudável (>37)')",0.5453361549731401,0.9684880023128072,1.0088895706643335,1.2708042016902097
194,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Negra')",0.5453361549731401,0.884293884733832,1.0119629906706278,1.0903473456606383
195,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Negra',)",0.5453361549731401,0.8492479296941018,1.0036417914795819,1.0204412479603946
196,"('Apgar saudável (>7)',)","('Negra', 'Solteira')",0.3385425145151663,0.9611770143275304,1.0012735965769068,1.0314914891320925
197,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Peso saudável (>2500)')",0.8152911172608389,0.9706699399185994,1.011162530256055,1.3653425481863575
198,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Peso saudável (>2500)')",0.8152911172608389,1.0,1.0,0.0
199,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Ocupação: 0')",0.8152911172608389,0.8493019049234074,1.011162530256055,1.062215123488033
200,"('Apgar saudável (>7)', 'Ocupação: 0')","('Peso saudável (>2500)',)",0.8152911172608389,0.9706699399185994,1.011162530256055,1.3653425481863575
201,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Ocupação: 0',)",0.8152911172608389,0.8152911172608389,1.0,0.9999999945860752
202,"('Ocupação: 0', 'Peso saudável (>2500)')","('Apgar saudável (>7)',)",0.8152911172608389,0.8493019049234074,1.011162530256055,1.062215123488033
203,"('Apgar saudável (>7)',)","('Ocupação: 0', 'Risco: Presença de anomalias')",0.959954419664659,0.959954419664659,1.0,0.999999975028456
