,rhs,lhs,supp,conf,lift,conv
33,"('Consultas: 7+',)","('Ocupação: 0',)",0.8209356998921208,0.8209356998921208,1.0,0.999999994415414
34,"('Ocupação: 0',)","('Consultas: 7+',)",0.8209356998921208,1.0,1.0,0.0
35,"('Consultas: 7+',)","('Peso saudável (>2500)',)",0.764589142868774,0.8204772565936767,0.9994415600411769,0.9974463163430339
36,"('Peso saudável (>2500)',)","('Consultas: 7+',)",0.764589142868774,0.931363008051969,0.9994415600411769,0.9924180546059884
37,"('Consultas: 7+',)","('Sem anomalias',)",0.8209356998921208,0.8209356998921208,1.0,0.999999994415414
38,"('Sem anomalias',)","('Consultas: 7+',)",0.8209356998921208,1.0,1.0,0.0
39,"('Consultas: 7+',)","('Semana de gestação saudável (>37)',)",0.8130432127663906,0.8212171052631579,1.0003427861293817,1.0015740005210083
40,"('Semana de gestação saudável (>37)',)","('Consultas: 7+',)",0.8130432127663906,0.990385986226732,1.0003427861293817,1.0352998465294418
41,"('Consultas: 7+',)","('União',)",0.7433593193429543,0.8171505286121833,0.9953891988368457,0.9792989707298182
42,"('União',)","('Consultas: 7+',)",0.7433593193429543,0.9055024887340619,0.9953891988368457,0.9556133011557467
43,"('Consultas: 7+',)","('Vaginal',)",0.33318406643733844,0.783065239490522,0.9538691514980099,0.8254292620597634
44,"('Ocupação: 0',)","('Inicio PN: 2.0° mês',)",0.44941887683445625,1.0,1.0,0.0
45,"('Peso saudável (>2500)',)","('Inicio PN: 2.0° mês',)",0.41912617802112806,0.9325958468262415,1.0007645139240193,1.0105696280958412
46,"('Sem anomalias',)","('Inicio PN: 2.0° mês',)",0.44941887683445625,1.0,1.0,0.0
47,"('Semana de gestação saudável (>37)',)","('Inicio PN: 2.0° mês',)",0.4458517372631236,0.9920627731606241,1.002036430563493,1.2540131417065044
48,"('União',)","('Inicio PN: 2.0° mês',)",0.4077123491217,0.9071989854842727,0.9972541020944641,0.973082882181982
49,"('Ocupação: 0',)","('Médio',)",0.5764161696757516,1.0,1.0,0.0
50,"('Peso saudável (>2500)',)","('Médio',)",0.537518573551263,0.9325182079011256,1.0006811999339134,1.0094069509339405
51,"('Sem anomalias',)","('Médio',)",0.5764161696757516,1.0,1.0,0.0
52,"('Semana de gestação saudável (>37)',)","('Médio',)",0.5709967636223005,0.9905981019642464,1.0005570343626944,1.0586571905787627
53,"('União',)","('Médio',)",0.5260996560076533,0.9127080114764953,1.0033099937535097,1.0344944609510045
54,"('Ocupação: 0',)","('Negra',)",0.703800199474852,1.0,1.0,0.0
55,"('Peso saudável (>2500)',)","('Negra',)",0.6550255449937918,0.9306981519507187,0.9987281058742282,0.9828971658036337
56,"('Sem anomalias',)","('Negra',)",0.703800199474852,1.0,1.0,0.0
57,"('Semana de gestação saudável (>37)',)","('Negra',)",0.6955769504773148,0.9883159325563236,0.9982519212697291,0.8518769012075597
58,"('União',)","('Negra',)",0.6524608683262432,0.9270541111143246,1.0190801907464486,1.2379460966064901
59,"('Negra',)","('Vaginal',)",0.32048789920413606,0.7532260957962088,1.070227170094917,1.2002881758528718
60,"('Ocupação: 0',)","('Peso saudável (>2500)',)",0.9318834089845102,1.0,1.0,0.0
61,"('Peso saudável (>2500)',)","('Ocupação: 0',)",0.9318834089845102,0.9318834089845102,1.0,0.999999985319289
62,"('Ocupação: 0',)","('Sem anomalias',)",1.0,1.0,1.0,0.0
63,"('Sem anomalias',)","('Ocupação: 0',)",1.0,1.0,1.0,0.0
64,"('Ocupação: 0',)","('Semana de gestação saudável (>37)',)",0.9900466119807039,1.0,1.0,0.0
65,"('Semana de gestação saudável (>37)',)","('Ocupação: 0',)",0.9900466119807039,0.9900466119807039,1.0,0.9999998995317075
66,"('Ocupação: 0',)","('União',)",0.9096969203525412,1.0,1.0,0.0
67,"('União',)","('Ocupação: 0',)",0.9096969203525412,0.9096969203525412,1.0,0.9999999889261807
68,"('Ocupação: 0',)","('Vaginal',)",0.42548698324818335,1.0,1.0,0.0
69,"('Peso saudável (>2500)',)","('Sem anomalias',)",0.9318834089845102,0.9318834089845102,1.0,0.999999985319289
70,"('Sem anomalias',)","('Peso saudável (>2500)',)",0.9318834089845102,1.0,1.0,0.0
71,"('Peso saudável (>2500)',)","('Semana de gestação saudável (>37)',)",0.9236499826986098,0.9329358552631579,1.0011293754867838,1.015693113914811
72,"('Semana de gestação saudável (>37)',)","('Peso saudável (>2500)',)",0.9236499826986098,0.9911647463550484,1.0011293754867838,1.1265536104251825
73,"('Peso saudável (>2500)',)","('União',)",0.8479156913431986,0.9320859204564524,1.000217314172556,1.0029818628231657
74,"('União',)","('Peso saudável (>2500)',)",0.8479156913431986,0.9098946103860646,1.000217314172556,1.002193975656466
75,"('Peso saudável (>2500)',)","('Vaginal',)",0.4050306336379735,0.9519225019434312,1.0215038627855366,1.4168081192273063
76,"('Sem anomalias',)","('Semana de gestação saudável (>37)',)",0.9900466119807039,1.0,1.0,0.0
77,"('Semana de gestação saudável (>37)',)","('Sem anomalias',)",0.9900466119807039,0.9900466119807039,1.0,0.9999998995317075
78,"('Sem anomalias',)","('União',)",0.9096969203525412,1.0,1.0,0.0
79,"('União',)","('Sem anomalias',)",0.9096969203525412,0.9096969203525412,1.0,0.9999999889261807
80,"('Sem anomalias',)","('Vaginal',)",0.42548698324818335,1.0,1.0,0.0
81,"('Semana de gestação saudável (>37)',)","('União',)",0.900216776242138,0.9895787883873133,0.9995274731636578,0.955108430201197
82,"('União',)","('Semana de gestação saudável (>37)',)",0.900216776242138,0.9092670641447368,0.9995274731636578,0.995262390674181
83,"('Semana de gestação saudável (>37)',)","('Vaginal',)",0.42090720348470356,0.9892363810321114,0.9991816234318792,0.9247249576806281
84,"('União',)","('Vaginal',)",0.3968480937938896,0.9326915027208037,1.0252771905167615,1.3416296895063788
85,"('Apgar saudável (>7)',)","('Branca', 'Consultas: 7+')",0.25891530460624074,0.995480513382376,1.0007358585247437,1.1619637533640803
86,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Branca')",0.25891530460624074,0.8780155306298533,1.0695302089374765,1.467927020255372
87,"('Apgar saudável (>7)', 'Consultas: 7+')","('Branca',)",0.25891530460624074,0.874123831775701,1.0703628264297649,1.4565009592385092
88,"('Apgar saudável (>7)',)","('Branca', 'Ocupação: 0')",0.2948869303262839,0.995567619571193,1.000823424564939,1.1847989347952752
89,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Branca')",0.2948869303262839,1.0,1.0,0.0
90,"('Apgar saudável (>7)', 'Ocupação: 0')","('Branca',)",0.2948869303262839,0.995567619571193,1.000823424564939,1.1847989347952752
91,"('Apgar saudável (>7)',)","('Branca', 'Peso saudável (>2500)')",0.2756823871847585,0.9957542228022129,1.0010110129125642,1.2368712049522526
92,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Branca')",0.2756823871847585,0.9348748921484038,1.0032101474659298,1.0459343902320453
93,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Branca',)",0.2756823871847585,0.9307311709730621,1.003872527661897,1.051832510588791
94,"('Apgar saudável (>7)',)","('Branca', 'Sem anomalias')",0.2948869303262839,0.995567619571193,1.000823424564939,1.1847989347952752
95,"('Sem anomalias',)","('Apgar saudável (>7)', 'Branca')",0.2948869303262839,1.0,1.0,0.0
96,"('Apgar saudável (>7)', 'Sem anomalias')","('Branca',)",0.2948869303262839,0.995567619571193,1.000823424564939,1.1847989347952752
97,"('Apgar saudável (>7)',)","('Branca', 'Semana de gestação saudável (>37)')",0.2931669685928881,0.9955761387986451,1.0008319887671346,1.1870805545996845
98,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Branca')",0.2931669685928881,0.994167385677308,1.0041622017051903,1.7065051385391585
99,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Branca',)",0.2931669685928881,0.9897608576140736,1.0049852727093107,1.4795079195371923
100,"('Apgar saudável (>7)',)","('Branca', 'União')",0.25612163895051804,0.9956677414887934,1.0009240750466113,1.2121805681013635
101,"('União',)","('Apgar saudável (>7)', 'Branca')",0.25612163895051804,0.868541846419327,0.9547595765001984,0.6869340280601741
102,"('Apgar saudável (>7)', 'União')","('Branca',)",0.25612163895051804,0.864692138537658,0.9555252919665219,0.7025531275667949
103,"('Apgar saudável (>7)',)","('Cesáreo', 'Consultas: 7+')",0.4859197215493904,0.9962441706398473,1.0015035472849962,1.398220976956837
104,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Cesáreo')",0.4859197215493904,0.8491183453525285,1.0343299060622058,1.1867864210494565
105,"('Apgar saudável (>7)', 'Consultas: 7+')","('Cesáreo',)",0.4859197215493904,0.8457941027980266,1.035673131814147,1.1889218464285318
106,"('Apgar saudável (>7)',)","('Cesáreo', 'Inicio PN: 2.0° mês')",0.2653778827169289,0.9961796336268648,1.0014386695679287,1.3746009958061276
107,"('Apgar saudável (>7)',)","('Cesáreo', 'Médio')",0.3270369842659122,0.9960479208964246,1.0013062614990575,1.3287890573639725
108,"('Apgar saudável (>7)',)","('Cesáreo', 'Negra')",0.3816788454884081,0.9957385797921064,1.0009952873198091,1.2323308443975052
109,"('Apgar saudável (>7)',)","('Cesáreo', 'Ocupação: 0')",0.5722638360235299,0.996085065677009,1.0013436023745326,1.3413965652553486
110,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Cesáreo')",0.5722638360235299,1.0,1.0,0.0
111,"('Apgar saudável (>7)', 'Ocupação: 0')","('Cesáreo',)",0.5722638360235299,0.996085065677009,1.0013436023745326,1.3413965652553486
112,"('Apgar saudável (>7)',)","('Cesáreo', 'Peso saudável (>2500)')",0.524888558692422,0.996271792147583,1.0015313146123181,1.408580099275379
113,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Cesáreo')",0.524888558692422,0.9172142736463956,0.9842586151908211,0.8228059738430762
114,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Cesáreo',)",0.524888558692422,0.9136234400049601,0.9854203884565952,0.8435066938699511
115,"('Apgar saudável (>7)',)","('Cesáreo', 'Sem anomalias')",0.5722638360235299,0.996085065677009,1.0013436023745326,1.3413965652553486
116,"('Sem anomalias',)","('Apgar saudável (>7)', 'Cesáreo')",0.5722638360235299,1.0,1.0,0.0
117,"('Apgar saudável (>7)', 'Sem anomalias')","('Cesáreo',)",0.5722638360235299,0.996085065677009,1.0013436023745326,1.3413965652553486
118,"('Apgar saudável (>7)',)","('Cesáreo', 'Semana de gestação saudável (>37)')",0.5669105823444401,0.996083866064643,1.0013423964291674,1.3409856611537407
119,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Cesáreo')",0.5669105823444401,0.99064547968593,1.0006048883941212,1.0640189577980175
120,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Cesáreo',)",0.5669105823444401,0.9867671676955917,1.0019455341138837,1.1447959314735972
121,"('Apgar saudável (>7)',)","('Cesáreo', 'União')",0.5108489893952656,0.9961005328279571,1.0013591511797326,1.3467171839245082
122,"('União',)","('Apgar saudável (>7)', 'Cesáreo')",0.5108489893952656,0.8926808881459021,0.9812948336682894,0.8414445222839967
123,"('Apgar saudável (>7)', 'União')","('Cesáreo',)",0.5108489893952656,0.8891861010974217,0.9825922672323273,0.857843303420136
124,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Inicio PN: 2.0° mês')",0.4015092918642757,0.994579809158862,0.9998303992994972,0.9688736025170531
125,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.4015092918642757,0.8982275195519279,1.094150881329639,1.759456953000052
126,"('Apgar saudável (>7)', 'Consultas: 7+')","('Inicio PN: 2.0° mês',)",0.4015092918642757,0.8933965895966847,1.0939622785719847,1.7198207712774816
127,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Médio')",0.47845976917909994,0.9946051726873645,0.999855896727252,0.9734287156381084
128,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Médio')",0.47845976917909994,0.8345093236058968,1.0165343323667857,1.0820204674215665
129,"('Apgar saudável (>7)', 'Consultas: 7+')","('Médio',)",0.47845976917909994,0.8300595894945928,1.016406252775112,1.0788414574047736
130,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Negra')",0.5577459341732989,0.9944744363289933,0.9997244701849177,0.9503971282812224
131,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Negra')",0.5577459341732989,0.796937484549275,0.9707672411542106,0.8818185809852842
132,"('Apgar saudável (>7)', 'Consultas: 7+')","('Negra',)",0.5577459341732989,0.7924776585591579,0.9703872559734525,0.8834651684443295
133,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Ocupação: 0')",0.8166612387795396,0.9947931840299515,1.0000449006201528,1.0085779518783469
134,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Ocupação: 0')",0.8166612387795396,0.8209725604141516,1.0000449006201528,1.0002058875550595
135,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.8166612387795396,1.0,1.0,0.0
136,"('Apgar saudável (>7)', 'Consultas: 7+')","('Ocupação: 0',)",0.8166612387795396,0.8166612387795396,1.0,0.999999994545616
137,"('Apgar saudável (>7)', 'Ocupação: 0')","('Consultas: 7+',)",0.8166612387795396,0.9947931840299515,1.0000449006201528,1.0085779518783469
138,"('Consultas: 7+', 'Ocupação: 0')","('Apgar saudável (>7)',)",0.8166612387795396,0.8209725604141516,1.0000449006201528,1.0002058875550595
139,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Peso saudável (>2500)')",0.7607217732907244,0.9949418983854007,1.000194400069087,1.038231367687055
140,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Peso saudável (>2500)')",0.7607217732907244,0.8205029692971383,0.9994728812560603,0.997589199159021
141,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.7607217732907244,0.931502240056827,0.999590969295077,0.9944352936149349
142,"('Apgar saudável (>7)', 'Consultas: 7+')","('Peso saudável (>2500)',)",0.7607217732907244,0.8163271992573582,0.999590969295077,0.9981813283239975
143,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Consultas: 7+',)",0.7607217732907244,0.9266520793171633,0.9994728812560603,0.9933370397028065
144,"('Consultas: 7+', 'Peso saudável (>2500)')","('Apgar saudável (>7)',)",0.7607217732907244,0.764737779050971,1.000194400069087,1.0006317851670599
145,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Sem anomalias')",0.8166612387795396,0.9947931840299515,1.0000449006201528,1.0085779518783469
146,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Sem anomalias')",0.8166612387795396,0.8209725604141516,1.0000449006201528,1.0002058875550595
147,"('Sem anomalias',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.8166612387795396,1.0,1.0,0.0
148,"('Apgar saudável (>7)', 'Consultas: 7+')","('Sem anomalias',)",0.8166612387795396,0.8166612387795396,1.0,0.999999994545616
149,"('Apgar saudável (>7)', 'Sem anomalias')","('Consultas: 7+',)",0.8166612387795396,0.9947931840299515,1.0000449006201528,1.0085779518783469
150,"('Consultas: 7+', 'Sem anomalias')","('Apgar saudável (>7)',)",0.8166612387795396,0.8209725604141516,1.0000449006201528,1.0002058875550595
151,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Semana de gestação saudável (>37)')",0.8088043721630809,0.994786451031444,1.0000381320767697,1.0072754317364745
152,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')",0.8088043721630809,0.8212453303985243,1.0003771677933415,1.0017321477831136
153,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.8088043721630809,0.9903792830571947,1.000336015569838,1.034578508430299
154,"('Apgar saudável (>7)', 'Consultas: 7+')","('Semana de gestação saudável (>37)',)",0.8088043721630809,0.8169356496710526,1.000336015569838,1.0014989804924932
155,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Consultas: 7+',)",0.8088043721630809,0.9852225603897674,1.0003771677933415,1.0251364988241023
156,"('Consultas: 7+', 'Semana de gestação saudável (>37)')","('Apgar saudável (>7)',)",0.8088043721630809,0.8130742157925969,1.0000381320767697,1.0001658520581946
157,"('Apgar saudável (>7)',)","('Consultas: 7+', 'União')",0.7395173929858129,0.9948316698840377,1.0000835896489306,1.0160883034830714
158,"('Consultas: 7+',)","('Apgar saudável (>7)', 'União')",0.7395173929858129,0.8172013383192285,0.9954510912689228,0.9795711712650012
159,"('União',)","('Apgar saudável (>7)', 'Consultas: 7+')",0.7395173929858129,0.9055375201729735,0.9954277077491305,0.9559676906306944
160,"('Apgar saudável (>7)', 'Consultas: 7+')","('União',)",0.7395173929858129,0.8129272249258824,0.9954277077491305,0.9800397741883206
161,"('Apgar saudável (>7)', 'União')","('Consultas: 7+',)",0.7395173929858129,0.9008225529514589,0.9954510912689228,0.9584937284408618
162,"('Apgar saudável (>7)',)","('Consultas: 7+', 'Vaginal')",0.3307415172301492,0.9926690695827479,0.9979095725385367,0.7163456451247716
163,"('Consultas: 7+',)","('Apgar saudável (>7)', 'Vaginal')",0.3307415172301492,0.7828485395965071,0.9536051845465867,0.8246055492813689
164,"('Apgar saudável (>7)', 'Consultas: 7+')","('Vaginal',)",0.3307415172301492,0.7773246427076481,0.9518324193631645,0.8233455314788528
165,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Médio')",0.26699607156669175,0.9946918424993839,0.9999430240869273,0.9893225296206568
166,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Negra')",0.31062101813592785,0.9943961163783273,0.9996457367672206,0.9371143679773593
167,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Ocupação: 0')",0.4470017708481752,0.9946217079191105,0.9998725192518668,0.9764214624370008
168,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.4470017708481752,1.0,1.0,0.0
169,"('Apgar saudável (>7)', 'Ocupação: 0')","('Inicio PN: 2.0° mês',)",0.4470017708481752,0.9946217079191105,0.9998725192518668,0.9764214624370008
170,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Peso saudável (>2500)')",0.41694823831138433,0.9948036180416439,1.000055389715126,1.0106031132698086
171,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.41694823831138433,0.9327664128046629,1.0009475475275549,1.0131333585467324
172,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Inicio PN: 2.0° mês',)",0.41694823831138433,0.9277497225933559,1.000656782649403,1.0084280503766496
173,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Sem anomalias')",0.4470017708481752,0.9946217079191105,0.9998725192518668,0.9764214624370008
174,"('Sem anomalias',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.4470017708481752,1.0,1.0,0.0
175,"('Apgar saudável (>7)', 'Sem anomalias')","('Inicio PN: 2.0° mês',)",0.4470017708481752,0.9946217079191105,0.9998725192518668,0.9764214624370008
176,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'Semana de gestação saudável (>37)')",0.4434549858535692,0.9946243308946894,0.9998751560746699,0.97689789227746
177,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.4434549858535692,0.9920653893878852,1.0020390730928745,1.2544266192057913
178,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Inicio PN: 2.0° mês',)",0.4434549858535692,0.9867297719604158,1.0019075631607741,1.1415698767192932
179,"('Apgar saudável (>7)',)","('Inicio PN: 2.0° mês', 'União')",0.40551914347941137,0.9946207034272734,0.999871509457112,0.9762391324254371
180,"('União',)","('Apgar saudável (>7)', 'Inicio PN: 2.0° mês')",0.40551914347941137,0.9071980692826975,0.9972530949441103,0.9730732752691417
181,"('Apgar saudável (>7)', 'União')","('Inicio PN: 2.0° mês',)",0.40551914347941137,0.9023188930908762,0.9971046171712353,0.973176533232349
182,"('Apgar saudável (>7)',)","('Médio', 'Negra')",0.4140731543487553,0.9944273353864203,0.9996771205868397,0.942364239953646
183,"('Apgar saudável (>7)',)","('Médio', 'Ocupação: 0')",0.5733426285900385,0.994667843743103,0.999918898636306,0.9848698270600083
184,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Médio')",0.5733426285900385,1.0,1.0,0.0
185,"('Apgar saudável (>7)', 'Ocupação: 0')","('Médio',)",0.5733426285900385,0.994667843743103,0.999918898636306,0.9848698270600083
186,"('Apgar saudável (>7)',)","('Médio', 'Peso saudável (>2500)')",0.5347249078955403,0.994802662097301,1.0000544287241573,1.0104172334672519
187,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Médio')",0.5347249078955403,0.9326446024265339,1.0008168333449066,1.0113011348480627
188,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Médio',)",0.5347249078955403,0.9276715956742441,1.0005725161391439,1.007338777408899
189,"('Apgar saudável (>7)',)","('Médio', 'Sem anomalias')",0.5733426285900385,0.994667843743103,0.999918898636306,0.9848698270600083
190,"('Sem anomalias',)","('Apgar saudável (>7)', 'Médio')",0.5733426285900385,1.0,1.0,0.0
191,"('Apgar saudável (>7)', 'Sem anomalias')","('Médio',)",0.5733426285900385,0.994667843743103,0.999918898636306,0.9848698270600083
192,"('Apgar saudável (>7)',)","('Médio', 'Semana de gestação saudável (>37)')",0.5679435771133139,0.9946528829872561,0.9999038588995703,0.9821142497586368
193,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Médio')",0.5679435771133139,0.9905832024212087,1.000541985027787,1.0569821512072393
194,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Médio',)",0.5679435771133139,0.9853012580004414,1.0004570759237918,1.0306251173457417
195,"('Apgar saudável (>7)',)","('Médio', 'União')",0.5232958130635673,0.9946705098319905,0.9999215788000217,0.9853625102109361
196,"('União',)","('Apgar saudável (>7)', 'Médio')",0.5232958130635673,0.9127104578817975,1.0033126830066528,1.0345234540313208
197,"('Apgar saudável (>7)', 'União')","('Médio',)",0.5232958130635673,0.9078437431030677,1.0032098350698255,1.0315193360348074
198,"('Apgar saudável (>7)',)","('Negra', 'Ocupação: 0')",0.6998615888782592,0.9944037944298233,0.9996534553527201,0.938400098281411
199,"('Ocupação: 0',)","('Apgar saudável (>7)', 'Negra')",0.6998615888782592,1.0,1.0,0.0
200,"('Apgar saudável (>7)', 'Ocupação: 0')","('Negra',)",0.6998615888782592,0.9944037944298233,0.9996534553527201,0.938400098281411
201,"('Apgar saudável (>7)',)","('Negra', 'Peso saudável (>2500)')",0.6514584054224593,0.9945541977735136,0.9998046527064098,0.9643170303905998
202,"('Peso saudável (>2500)',)","('Apgar saudável (>7)', 'Negra')",0.6514584054224593,0.9308389198307327,0.9988791632690235,0.9848977179633572
203,"('Apgar saudável (>7)', 'Peso saudável (>2500)')","('Negra',)",0.6514584054224593,0.9256297538826388,0.9983702165446416,0.9796822011066549
204,"('Apgar saudável (>7)',)","('Negra', 'Sem anomalias')",0.6998615888782592,0.9944037944298233,0.9996534553527201,0.938400098281411
205,"('Sem anomalias',)","('Apgar saudável (>7)', 'Negra')",0.6998615888782592,1.0,1.0,0.0
206,"('Apgar saudável (>7)', 'Sem anomalias')","('Negra',)",0.6998615888782592,0.9944037944298233,0.9996534553527201,0.938400098281411
207,"('Apgar saudável (>7)',)","('Negra', 'Semana de gestação saudável (>37)')",0.691684137678357,0.9944034764287596,0.999653135672864,0.938346777291637
208,"('Semana de gestação saudável (>37)',)","('Apgar saudável (>7)', 'Negra')",0.691684137678357,0.9883156165021013,0.9982516020380703,0.8518538585482307
209,"('Apgar saudável (>7)', 'Semana de gestação saudável (>37)')","('Negra',)",0.691684137678357,0.9827847991439396,0.9979019091168728,0.8799718908565649
